100	0	0.20220839435995547
100	1	0.15853260495675012
100	2	0.12213429894854771
100	3	0.09400745714433202
100	4	0.07190968912942412
100	5	0.05421070712532029
100	6	0.04021581897108569
100	7	0.029014405978351122
100	8	0.020105016442055465
100	9	0.01298096142254457
100	10	0.007297443081841383
100	11	0.002753148187037133
100	12	-0.0008776852239525162
100	13	-0.0037813428882384954
100	14	-0.00610295616289032
100	15	-0.00795980796259404
100	16	-0.009444703245716203
100	17	-0.010632106596411308
100	18	-0.011581322759014837
100	19	-0.012339836330775998
100	20	-0.00372220026382801
